ゆうげん	なぎちゃんいるだけで幸せ度500%
12:24	ゆうげん	会いたい
12:24	ゆうげん	恵方巻きのバレンタインも一緒にしたかった
13:29	ゆうげん	帰ります
14:22	あすか 11/19 8/11	祈るしかない。。
14:22	あすか 11/19 8/11	ね
14:23	ゆうげん	ね
14:23	あすか 11/19 8/11	恵方巻きもバレンタインも一緒がいい
14:23	ゆうげん	全部家族一緒がいい
14:24	あすか 11/19 8/11	家族でごはん
14:24	あすか 11/19 8/11	家族でお風呂
14:24	あすか 11/19 8/11	家族で寝る
14:24	あすか 11/19 8/11	ああぁ。早くー
14:24	あすか 11/19 8/11	だね
14:26	あすか 11/19 8/11	最近スタバ飲みたい欲が。。
14:27	ゆうげん	当たり前を当たり前にしたいね
14:27	ゆうげん	スタバ今なにでてるん?
14:30	あすか 11/19 8/11	当たり前なんてないって思いながら当たり前のようなこと求めてる
14:30	あすか 11/19 8/11	[写真]
14:30	あすか 11/19 8/11	[写真]
14:31	あすか 11/19 8/11	ケーキ系もたかいけど美味しいしねスタバ
14:42	ゆうげん	あまそー
14:43	ゆうげん	でもなぎちゃんとも一緒に行って
14:43	ゆうげん	店員に媚び振りまいて欲しい
14:43	ゆうげん	んでサービスしてもらお
14:45	あすか 11/19 8/11	スタバはなんやかんや安定のがやっぱり美味しく感じる
14:45	あすか 11/19 8/11	いつから飲んでないやろ。。
14:46	あすか 11/19 8/11	あの、妊婦の時にゆー君と飲んだの幸せやった（笑）
14:46	ゆうげん	いつやっけ
14:46	ゆうげん	一緒に飲んだの
14:47	あすか 11/19 8/11	どこやっけあの
14:47	あすか 11/19 8/11	千葉？の方の
14:47	あすか 11/19 8/11	地名忘れた
14:47	ゆうげん	本八幡か
14:47	ゆうげん	そうやそうや
14:52	ゆうげん	もう2度と行かんであろう
14:52	ゆうげん	本八幡
14:53	あすか 11/19 8/11	それや
14:53	あすか 11/19 8/11	本八幡
14:54	あすか 11/19 8/11	"妊婦の時もいったし
1回だけなぎ連れても行った"
14:55	ゆうげん	またなぎとお出かけしたいなぁ
14:55	ゆうげん	無印っきたい
14:55	ゆうげん	いきたい
15:03	あすか 11/19 8/11	あの当時はちっちゃい赤ちゃんで大変やったけど今も動き回って大変やね（笑）
15:04	あすか 11/19 8/11	無印行きたいぃ
15:04	あすか 11/19 8/11	"アリオのとこ結構でかいから
色々置いてるしめっちゃいきたい"
15:06	ゆうげん	"今はほら
なぎちゃんいっぱい意思表示してくれるから"
15:06	ゆうげん	いくらでもついて行っちゃう
15:17	ゆうげん	あー
15:17	ゆうげん	当たり前に一緒にいたいーー
16:24	あすか 11/19 8/11	"全部ぜんぶ梛の言う通りに
動いたらやべぇことなるで（笑）"
16:25	あすか 11/19 8/11	同じ家で暮らしたいよね
16:25	あすか 11/19 8/11	ほんとに
16:25	ゆうげん	いっかいやべぇくらいやってみたい
16:27	あすか 11/19 8/11	"買ってない物の箱開けたり
お菓子変なとこ置いて散らかしたり用事ない方行ったり"
16:27	あすか 11/19 8/11	やべぇよ
16:36	ゆうげん	たのしそう
16:42	あすか 11/19 8/11	パパがいたらゆっくり買い物に集中できそ
16:42	ゆうげん	俺は
16:42	ゆうげん	なぎちゃん見守っとく
16:43	あすか 11/19 8/11	"それがあるかないかで
まじで買い物のハードル下がる"
16:43	あすか 11/19 8/11	ハードルかわる
16:43	ゆうげん	ね
16:43	ゆうげん	俺のいっかい
16:43	ゆうげん	1人でナギと買い物いきたい
16:47	あすか 11/19 8/11	やってみてほしい
16:48	あすか 11/19 8/11	1回なら楽しいかも（笑）
16:48	ゆうげん	意外と余裕かも
16:48	あすか 11/19 8/11	うん
16:48	あすか 11/19 8/11	意外と余裕よ
16:48	あすか 11/19 8/11	毎日とかほぼ毎日とかになると
16:48	あすか 11/19 8/11	今日あかん日みたいなのがある
16:50	ゆうげん	なるほど
16:52	ゆうげん	たしかに毎日だと
16:52	ゆうげん	あかん日ありそう
16:58	あすか 11/19 8/11	そうなのよ
16:58	あすか 11/19 8/11	だいぶ慣れたけどね
16:59	ゆうげん	まあそう言う大変なおも含めて
16:59	ゆうげん	2人がいいな
17:01	あすか 11/19 8/11	ぜひまた2人でスーパー行ってみて
17:04	ゆうげん	はじめてのおつかい
17:05	ゆうげん	後ろから追跡してみて笑
17:10	あすか 11/19 8/11	させてみたいよね
17:10	あすか 11/19 8/11	追跡必須で（笑）
17:10	ゆうげん	動画撮っといてな
17:11	あすか 11/19 8/11	"買い物してるナギを？
それとも追跡してるパパを？笑"
17:11	あすか 11/19 8/11	3歳とか、幼稚園行きだしてからやなぁ
17:19	ゆうげん	ふたりを笑
17:28	ゆうげん	まま
17:28	ゆうげん	ちゅ
17:28	あすか 11/19 8/11	上手く2人写せるかな（笑）
17:29	あすか 11/19 8/11	パパ
17:29	あすか 11/19 8/11	[スタンプ]
17:29	ゆうげん	この男の子だいぶ肩力んでる
17:45	あすか 11/19 8/11	嫌なんかな
17:45	あすか 11/19 8/11	ぎゅーされるの
17:45	ゆうげん	緊張やな
17:45	ゆうげん	お鍋作る
17:45	ゆうげん	低気圧か
17:46	ゆうげん	頭キューって痛い
17:46	ゆうげん	くう
17:47	あすか 11/19 8/11	雨降りそなの？
17:47	あすか 11/19 8/11	大丈夫？無理したアカンよ
17:47	あすか 11/19 8/11	今日はお鍋なんやね
17:52	あすか 11/19 8/11	[写真]
17:52	あすか 11/19 8/11	ナギちゃんピザで遊んでる
17:52	ゆうげん	曇ってるね
17:52	ゆうげん	あらなぎたん
17:52	ゆうげん	くそかわ
17:53	ゆうげん	ピザいいね一緒に作りたい
17:58	ゆうげん	1人用の
17:58	ゆうげん	ちっちゃい
17:58	ゆうげん	ブルーノかったから
17:58	ゆうげん	それで1人鍋
17:59	あすか 11/19 8/11	そかそか、無理せずゆっくりしてね
18:00	ゆうげん	あー
18:00	ゆうげん	ママと食べたい
18:00	あすか 11/19 8/11	月火水在宅やった？
18:00	ゆうげん	そそ
18:00	あすか 11/19 8/11	ピザとかうどんとか手作りして食べたいよねたまには
18:00	ゆうげん	ね
18:01	あすか 11/19 8/11	明日からも無理せずね
18:01	ゆうげん	今コロナの重傷者増えたってニュース来た
18:01	ゆうげん	はぁ
18:01	あすか 11/19 8/11	"ブルーノ買ったんや！
何鍋するの？"
18:01	ゆうげん	[写真]
18:01	ゆうげん	なーんだ
18:02	あすか 11/19 8/11	まぁ、コロナの人数増えてるから必然的に上がる気もするよね、、
18:02	あすか 11/19 8/11	こわいね、、
18:02	あすか 11/19 8/11	えーー、赤から？
18:02	ゆうげん	チゲですー
18:05	あすか 11/19 8/11	チゲ鍋かぁぁ
18:05	あすか 11/19 8/11	おいしそうだな
18:05	あすか 11/19 8/11	一緒に食べたい
18:06	ゆうげん	"まあ
ほうれん草豚肉に白菜入れただけやけど"
18:09	あすか 11/19 8/11	十分おいしそ
18:09	あすか 11/19 8/11	こんなブルーノあるのね
18:10	ゆうげん	[写真]
18:10	ゆうげん	かわいいで
18:10	ゆうげん	お鍋とかチーズフォンデュとか
18:10	ゆうげん	ほぼ普通のブルノと同じことできる
18:11	あすか 11/19 8/11	え、かわいい
18:11	あすか 11/19 8/11	チーズフォンデュしたすぎる
18:11	ゆうげん	上が鍋で
18:11	ゆうげん	したがIH
18:11	ゆうげん	上もIHも直火も行ける
18:11	ゆうげん	べんりー
18:12	あすか 11/19 8/11	それは便利ね
18:12	あすか 11/19 8/11	チーズフォンデュしよ
18:12	ゆうげん	しよしよ
18:13	あすか 11/19 8/11	チーズフォンデュ大好き
18:13	ゆうげん	何気したことないよね
18:13	あすか 11/19 8/11	ないかな？
18:13	あすか 11/19 8/11	めっちゃしたい
18:14	ゆうげん	やっぱりママはカフェにいてそうな女の子
18:15	ゆうげん	俺は280円の餃子と180円のレモンサワーが良く似合う
18:15	あすか 11/19 8/11	えー、でも私お酒に合うものも大好き
18:16	あすか 11/19 8/11	居酒屋とかのメニューだいすき
18:16	あすか 11/19 8/11	あっこいきたいなぁ
18:16	あすか 11/19 8/11	レモンサワーと餃子と唐揚げ？
18:16	ゆうげん	まだ残ってるかなぁ
18:17	ゆうげん	思い出のお店
18:17	ゆうげん	あそこも何回か行ったよね
18:18	あすか 11/19 8/11	出会ってから割と最初の方にも行ったしそこから何回も行った
18:18	あすか 11/19 8/11	美味しいあそこ
18:19	ゆうげん	ね
18:19	ゆうげん	あとキチリもいきたい
18:19	ゆうげん	交際前に回ったとこ行きたい
18:20	ゆうげん	北浜のチョコも焼肉もカレーもカヌレもサンドイッチも中華も
18:20	ゆうげん	コッペパン屋さんも
18:20	ゆうげん	いっぱい行ったなぁ
18:21	あすか 11/19 8/11	交際前は3回しか会ってないけど思い出いっぱいよね
18:21	あすか 11/19 8/11	初めて行ったのがキチリよね？
18:22	あすか 11/19 8/11	梅田でカレーたべた
18:22	ゆうげん	"ね
北浜は思い出の地や

キチリよね"
18:22	ゆうげん	中崎町ね
18:22	あすか 11/19 8/11	北浜はまじで思い出の地
18:22	ゆうげん	ぜひなぎちゃんと行こうね
18:22	あすか 11/19 8/11	ね、いこね
18:23	ゆうげん	まじ楽しみ
18:23	ゆうげん	いっぱい
18:23	ゆうげん	3人でおしゃれしていこ
18:27	あすか 11/19 8/11	[写真]
18:27	あすか 11/19 8/11	[写真]
18:27	あすか 11/19 8/11	[写真]
18:27	あすか 11/19 8/11	懐かしい
18:27	あすか 11/19 8/11	この鞄多分あのレモンサワーのお店なんよね
18:28	ゆうげん	"うわーー
ベーグルもいったな
谷町六丁目"
18:28	ゆうげん	そそ
18:28	ゆうげん	右奥の席
18:28	あすか 11/19 8/11	めっちゃ懐かしいね
18:28	ゆうげん	あの頃に比べたら俺おっさんなったなぁ
18:28	あすか 11/19 8/11	やんね、あのお店よね
18:28	あすか 11/19 8/11	私も老けた
18:28	あすか 11/19 8/11	なんか見た目もやけど精神が老けた私（笑）
18:28	ゆうげん	俺はいい意味でも悪い意味でも
18:29	ゆうげん	おっさんになった
18:29	ゆうげん	センター分けしてなんかキャラ変わったし
18:30	あすか 11/19 8/11	いつのパパも
18:30	あすか 11/19 8/11	素敵よ
18:31	ゆうげん	かっこいいパパになろ
18:34	あすか 11/19 8/11	私も頑張らな
18:34	あすか 11/19 8/11	もう食べ始めてるん？
18:34	ゆうげん	あ
18:35	ゆうげん	もう半分以上くった
18:35	ゆうげん	雑炊しようかなぁって
18:35	あすか 11/19 8/11	そうなんやね
18:35	あすか 11/19 8/11	チゲ鍋の雑炊おいしそう
18:35	ゆうげん	チーズ入れよ
18:35	あすか 11/19 8/11	いるね、チーズいる
18:36	ゆうげん	ママは何くうの?
18:36	ゆうげん	鉄分とりや
18:36	あすか 11/19 8/11	今日はみんなで鉄板焼きすることなった
18:37	あすか 11/19 8/11	[写真]
18:37	ゆうげん	ええやんけ
18:37	あすか 11/19 8/11	私史上最強のパパ
18:37	ゆうげん	わか
18:37	ゆうげん	もう二度とそんな若い格好せんわ
18:37	あすか 11/19 8/11	未だにこれが1番かっこいい
18:37	あすか 11/19 8/11	これホンマにかっこいい
18:37	ゆうげん	でも確かに髪とかかっこいい
18:38	あすか 11/19 8/11	うん、ほんまにかっこいい
18:38	ゆうげん	今はだいぶ落ち着いちゃった感じ
18:38	ゆうげん	おれ
18:38	あすか 11/19 8/11	"落ち着いた今もそれはそれで
パパらしくて良き"
18:38	あすか 11/19 8/11	センター分け似合ってるしね
18:39	あすか 11/19 8/11	チーズあるの？
18:41	ゆうげん	あるで
18:45	ゆうげん	なぎちゃん辛いの行けるかな
18:45	ゆうげん	この前柿ピーわさび食べてわーお言ってたけど
18:59	あすか 11/19 8/11	今は良くないし
18:59	あすか 11/19 8/11	しばらくはそんな刺激あるものだめやけど
18:59	あすか 11/19 8/11	いけるようになったらどやろね
18:59	あすか 11/19 8/11	好きか苦手か
18:59	ゆうげん	好きそう
19:07	あすか 11/19 8/11	私もゆーくんも好きやもんね
19:07	あすか 11/19 8/11	[写真]
19:07	あすか 11/19 8/11	[写真]
19:22	ゆうげん	なぎちゃん目おっきいなぁ
19:23	ゆうげん	なぎこーん
19:43	あすか 11/19 8/11	このコーンは食べれませんでした
19:45	あすか 11/19 8/11	でもかじった後嬉しそうな顔してた
