8/11	角地にするか
01:22	あすか 11/19 8/11	"マイホームが楽しみすぎて
待ち遠しさ半端ない"
01:22	ゆうげん	"結局みんなが憧れるやつ＝ウケがいいから
それ買っときゃいい"
01:23	ゆうげん	いうて半年ほどはすぐ経つと思うよ
01:23	ゆうげん	またクソ暑い夏かぁ
01:23	あすか 11/19 8/11	なんか一人でめっちゃ考えててんけど
01:24	あすか 11/19 8/11	ナギと2学年差で子ども授かれたら嬉しいなーて思ってたんやけど
01:24	あすか 11/19 8/11	厳しそ
01:24	あすか 11/19 8/11	（笑）
01:24	ゆうげん	2歳差ってそろそろやん
01:25	あすか 11/19 8/11	"そやねん、2022.07.30までに
妊娠2ヶ月で妊娠発覚すれば
2学年差になるらしい"
01:25	あすか 11/19 8/11	でもさ、それくらいの時期って引越し作業で忙しい時期でしょ
01:26	あすか 11/19 8/11	そんな時に悪阻とかあったら、、て思うと2学年差は厳しいかなぁて一人でめっちゃ計算してた
01:26	あすか 11/19 8/11	笑
01:27	ゆうげん	"どうやろね
俺の戻り次第かなぁ

てかおれ中途半端に戻ったらどうなるんやろ

2ヶ月だけ一人暮らしとかあるんかな"
01:28	あすか 11/19 8/11	[写真]
01:28	あすか 11/19 8/11	こんな感じ
01:28	あすか 11/19 8/11	3学年差になると卒業とか入学とか被ってヒーヒー言わなあかんなるよなーて思ったり
01:29	あすか 11/19 8/11	"2ヶ月だけとは、、
春に大阪に移動できたらってこと？？"
01:31	ゆうげん	"そそ
家建つまではダンボール生活"
01:31	ゆうげん	んでいえたったら実費で引越し
01:32	ゆうげん	めんどくせー
01:32	あすか 11/19 8/11	春どうなってるんだろうね
01:32	ゆうげん	"もし大阪戻れるなら
家建つまではダンボール開けへんわ"
01:32	あすか 11/19 8/11	まだわかんないもんね
01:33	あすか 11/19 8/11	"4月から大阪勤務だとしたら
家建つまで一人暮らしするの？
実家とか使わしてもらわず"
01:34	ゆうげん	まあ3ヶ月位は一人暮らしさせて貰わんと強烈にめんどくさい
01:35	あすか 11/19 8/11	松原の実家だよ？
01:35	ゆうげん	"実家ににあの荷物おけんよ
家具もついかなのに"
01:35	あすか 11/19 8/11	そかそか
01:35	あすか 11/19 8/11	いどうってさ
01:36	あすか 11/19 8/11	結構ギリで決まる感じだよね
01:36	ゆうげん	"そうなんよ
だから亀戸行っても基本ほぼダンボール"
01:36	あすか 11/19 8/11	"なんとなくまた言ってるだけで
いどうとかなさそうな感じするけどどうなんやろ"
01:37	ゆうげん	家も経つし子どももおるから帰りたいってそこら中に振りまいてるから
01:37	ゆうげん	行けるやろ
01:38	あすか 11/19 8/11	もし帰って来れてマイホーム生活スタートしたら
01:38	あすか 11/19 8/11	転々生活おわるね
01:38	ゆうげん	さらに将来はわからんけどな
01:38	あすか 11/19 8/11	まぁね、、
01:56	あすか 11/19 8/11	[写真]
01:56	あすか 11/19 8/11	[写真]
01:56	あすか 11/19 8/11	洗濯物入れ
01:56	あすか 11/19 8/11	かわい
07:39	ゆうげん	おはー
07:44	あすか 11/19 8/11	おは
08:00	ゆうげん	シャワー浴びて続きやるで
08:18	あすか 11/19 8/11	新しいお家
08:18	あすか 11/19 8/11	いつからだっけ
08:18	ゆうげん	11/16
08:19	あすか 11/19 8/11	明日はまだ瑞江なんやね
08:19	あすか 11/19 8/11	16日に荷物も運ぶの？
08:19	ゆうげん	東西どっちも16日の午前中
08:20	あすか 11/19 8/11	東西どっちも？
08:25	ゆうげん	"大阪送りも
東京送りも"
08:25	ゆうげん	16日am
08:25	あすか 11/19 8/11	あ、なるほど
08:26	あすか 11/19 8/11	了解です
08:26	あすか 11/19 8/11	16日お仕事は？
08:26	ゆうげん	テレワーク
08:26	あすか 11/19 8/11	そうなんやね
08:27	あすか 11/19 8/11	亀戸生活もうすぐだね
08:39	ゆうげん	もう移動で体力使い果たしたから
08:40	ゆうげん	亀戸移籍の祝いに
08:40	ゆうげん	パーッとしよかな
08:40	ゆうげん	1人タコパ
08:48	あすか 11/19 8/11	1人タコパ？
09:07	ゆうげん	1人タコパ
09:08	ゆうげん	寂しく
09:29	あすか 11/19 8/11	たこ焼き器あるの？
09:29	ゆうげん	ブルーノの古いヤツ
09:29	ゆうげん	あれのたこ焼きかたがある
09:31	あすか 11/19 8/11	そか
09:31	あすか 11/19 8/11	1人で寂しくするの？
09:31	ゆうげん	そやで
09:31	ゆうげん	寂しくや
09:34	あすか 11/19 8/11	記念すべき亀戸1日目
09:34	あすか 11/19 8/11	余裕あれば電話繋いでよ
09:34	あすか 11/19 8/11	😑
10:16	ゆうげん	うむむ
10:37	あすか 11/19 8/11	うそうそ
10:37	あすか 11/19 8/11	1人でゆっくりし〜
11:00	ゆうげん	ゆっくりはできない
11:12	あすか 11/19 8/11	そうよね、ごめん
11:47	あすか 11/19 8/11	☎ 通話時間 0:49
11:55	ゆうげん	ママごめんね
11:55	ゆうげん	タイミング悪くて
11:55	あすか 11/19 8/11	ううん
11:56	あすか 11/19 8/11	大丈夫！
11:56	あすか 11/19 8/11	ありがと、電話出てくれて
12:05	ゆうげん	また落ち着いたら
12:05	ゆうげん	電話するね
12:08	あすか 11/19 8/11	どっちでもいいよ〜
12:08	あすか 11/19 8/11	"落ち着ける時間があるなら
休んだ方がいいやろうし"
12:08	あすか 11/19 8/11	私もなぎ起きたらお昼ご飯して買い物行って公園連れてったりするし
13:15	ゆうげん	公園どう??
13:56	ゆうげん	ねっむ
14:52	あすか 11/19 8/11	"買い物連れて行くだけで
疲れ果てたから
一旦あーりんちきた"
14:52	あすか 11/19 8/11	お昼食べれてないから今からご飯食べる〜
16:14	ゆうげん	ゆっくりしていきな
17:19	ゆうげん	18日何してるんやっけ
17:19	ゆうげん	捨てる
17:39	あすか 11/19 8/11	[写真]
17:39	あすか 11/19 8/11	これよ〜
17:41	ゆうげん	"やばいなー
体力持つかな"
17:43	あすか 11/19 8/11	"24.25日とか連続だし
ゆー君さえよければ
父にいけるかとか
父の会社の人でいける人
おるかとか聞いてみるよ？"
17:43	あすか 11/19 8/11	梛のこと考えると私はちょっと身動き取りにくいから、、
17:44	あすか 11/19 8/11	でもゆー君が求めるなら手伝える人探すくらいはしたい
17:45	ゆうげん	ん?
17:45	ゆうげん	どういうこと
17:45	あすか 11/19 8/11	ん？
17:45	あすか 11/19 8/11	ゴミ出すの大変じゃない？
17:46	あすか 11/19 8/11	体力持つかなって言ってたから
17:46	あすか 11/19 8/11	なんか的外れなこと言ってたらごめん
17:50	ゆうげん	ああ
17:50	ゆうげん	"18が
引越し終わってすぐやから"
17:50	ゆうげん	ひえlって
17:51	あすか 11/19 8/11	18日の方が大変そ？
17:51	あすか 11/19 8/11	必要だったら父に相談するよ？
17:51	あすか 11/19 8/11	"晩からまた夜行バスやしね、、
無理してほしくない"
17:53	ゆうげん	まあ頑張る
17:54	ゆうげん	最悪有給取って寝まくる
17:55	あすか 11/19 8/11	そか、、できること限られてるけどなんかあったら言ってね
17:55	あすか 11/19 8/11	18日と22日はバスとれた？
18:03	ゆうげん	18とった
18:03	ゆうげん	22まだ
18:06	あすか 11/19 8/11	19日前と同じくらいに着くかな？
18:07	あすか 11/19 8/11	22まだか、空いてる？
18:35	ゆうげん	空いてるやろ
18:36	ゆうげん	せやね前と同じくらい
18:36	ゆうげん	ちょっと仮眠します
18:39	あすか 11/19 8/11	うん，少しずつでも休んでね
21:16	ゆうげん	起きました
21:16	ゆうげん	死んだように寝てた
21:17	あすか 11/19 8/11	おはよ
21:17	ゆうげん	あいあい
21:18	あすか 11/19 8/11	なぎ寝たよ
21:18	ゆうげん	寝起きめっちゃ頭重かった
21:18	ゆうげん	お疲れちゃん
21:18	あすか 11/19 8/11	大丈夫？
21:18	ゆうげん	でぇじょうぶだ
21:18	ゆうげん	年末年始
21:18	ゆうげん	家族で過ごしたいなぁ
21:18	あすか 11/19 8/11	うん，ほんとにね。。
21:19	ゆうげん	お蕎麦一緒に食べたい
21:19	ゆうげん	"なぎと
ままと"
21:22	あすか 11/19 8/11	梛はお蕎麦の時間寝てるね
21:22	ゆうげん	なぎにまたまとめてハグして欲しい
21:22	ゆうげん	早めにそば食お
21:22	ゆうげん	初詣は行かん?
21:25	ゆうげん	3人で寝て
21:25	ゆうげん	3人で起きて
21:25	ゆうげん	3人で朝ごはん食いたい
21:25	ゆうげん	それだけで幸せ
21:26	あすか 11/19 8/11	"晩ご飯にお蕎麦だね
なぎはうどん"
21:26	あすか 11/19 8/11	そだね
21:26	あすか 11/19 8/11	ほんまに
21:26	あすか 11/19 8/11	それが幸せ
21:26	あすか 11/19 8/11	初詣はコロナの状況次第だね
21:26	ゆうげん	なんだかんだまだ落ち着いて家族で過ごせてないもんね
21:27	ゆうげん	なぎの成長スピードに感動
21:28	あすか 11/19 8/11	そうだね
21:29	ゆうげん	"ままも
長い間ありがとうね"
21:29	あすか 11/19 8/11	ん？
21:29	ゆうげん	頑張ってくれて
21:30	あすか 11/19 8/11	パパがそうやって言葉かけてくれることがあるから
21:30	あすか 11/19 8/11	がんばれる
21:32	ゆうげん	俺は家族のために頑張れるで
21:33	あすか 11/19 8/11	"パパもいつも家族を思って
頑張ってくれてありがとう"
21:33	ゆうげん	敬え(・▽・）
21:34	あすか 11/19 8/11	[スタンプ]
21:34	あすか 11/19 8/11	[スタンプ]
21:34	ゆうげん	その分家たったら
21:35	ゆうげん	いっぱい甘えよ
21:35	あすか 11/19 8/11	どんな風に？
21:35	ゆうげん	"めしはー
ふろはー
まだー?"
21:35	あすか 11/19 8/11	笑
21:36	あすか 11/19 8/11	ご飯もお風呂も用意するからその分梛といっぱい遊んでもらお
21:37	ゆうげん	"屋上ではしゃぐわ

来年の年末は屋上で年越ししよ"
21:37	あすか 11/19 8/11	屋上で年越しやば
21:37	あすか 11/19 8/11	楽しそう
21:38	あすか 11/19 8/11	そういえば知らない間にまた成長感じた
21:38	あすか 11/19 8/11	[動画]
21:38	あすか 11/19 8/11	"ちゃんと　ピッ　て
する場所わかってる"
21:38	ゆうげん	すげー
21:39	ゆうげん	手がすごいスムーズに動いてる
21:39	あすか 11/19 8/11	ちゃんとさ，バーコード上に向けてピッてしてる
21:39	ゆうげん	いやーすごい
21:39	あすか 11/19 8/11	今日これでめっちゃ遊んでた
21:40	ゆうげん	"何を教えるでもなく
自分でいっぱい学んでるんやね"
21:40	ゆうげん	いやーすごい
21:40	あすか 11/19 8/11	あーりんちから出てきたおもちゃなんやけど壊れかけなの笑
21:40	ゆうげん	こりゃもう喋り出すな
21:40	あすか 11/19 8/11	これに似たおもちゃ買ってあげたくなったよね
21:40	ゆうげん	誰のやつなんm?
21:41	あすか 11/19 8/11	"最近さ，犬が吠えたりした時に「うるしゃい！（うるさい）て言ったって」って言ったら
「うーしゃい」「ふーしゃい」
みたいなこと言う"
21:41	あすか 11/19 8/11	あのおもちゃは多分ひなが遊んでたやつ
21:41	ゆうげん	前も言ってたよね
21:42	ゆうげん	ふーしゃい
21:42	あすか 11/19 8/11	あとは
21:42	ゆうげん	悪口ばっかおぼえそ
21:42	あすか 11/19 8/11	"「あった」「おちた」
みたいなことも言う"
21:42	あすか 11/19 8/11	「おった」とか
21:42	ゆうげん	"ほえええ
関西弁や"
21:43	あすか 11/19 8/11	「〇〇った」てよく言ってる
21:43	ゆうげん	パンナコった
21:43	あすか 11/19 8/11	それはちゃう
21:43	あすか 11/19 8/11	ゆー君
21:45	ゆうげん	ん?
21:45	あすか 11/19 8/11	今日も大好きだよ〜
21:46	ゆうげん	なんだかんだ結婚して時間たっても
21:46	ゆうげん	変わらずママのこと大好きやで
21:48	あすか 11/19 8/11	ゆーくん
21:48	あすか 11/19 8/11	て言ったら
21:49	あすか 11/19 8/11	ん？て言うの
21:49	あすか 11/19 8/11	普通なことやけどいいよね〜
21:49	あすか 11/19 8/11	なんか、なんていうんやろ
21:50	あすか 11/19 8/11	ん？が好き（笑）
21:50	あすか 11/19 8/11	私も変わらず大好きだよ
21:57	ゆうげん	変わったフェチや
22:03	あすか 11/19 8/11	パパの胸に顔埋めて寝るのも好きなんだよなぁ
22:03	あすか 11/19 8/11	落ち着く匂いも
22:23	ゆうげん	惚れてるな
22:34	あすか 11/19 8/11	そりゃ
22:34	あすか 11/19 8/11	な
23:14	あすか 11/19 8/11	ゆー君寝た？
23:15	ゆうげん	まだ作業中
23:21	あすか 11/19 8/11	そかそか，大丈夫？
23:21	あすか 11/19 8/11	今どんな感じ？
23:23	あすか 11/19 8/11	え
23:24	あすか 11/19 8/11	今揺れた気がする
23:24	あすか 11/19 8/11	地震？
23:25	ゆうげん	ん?
23:25	ゆうげん	大阪?
23:25	あすか 11/19 8/11	え、うん
23:25	ゆうげん	播磨だって
23:25	あすか 11/19 8/11	なんかバキッて言った後ちょっと揺れた
23:27	あすか 11/19 8/11	大阪もちょっと揺れたっぽいね
23:27	あすか 11/19 8/11	何かと思った
23:28	ゆうげん	こっちは全然や
23:32	あすか 11/19 8/11	そうなんやね
23:32	あすか 11/19 8/11	明日は出社？16テレワークだよね
23:34	ゆうげん	あした
23:34	ゆうげん	新居の鍵もらう
23:35	ゆうげん	サラッと明日家見に行こうかな
23:35	ゆうげん	大島から徒歩10分
23:37	あすか 11/19 8/11	明日鍵もらうんだ！
23:37	あすか 11/19 8/11	大島ってどこだ
23:37	ゆうげん	瑞江 一之江 船堀 東大島 大島 西大島
23:37	ゆうげん	の大島
23:41	ゆうげん	お風呂入るー
23:41	ゆうげん	あと小物と夏服
23:41	ゆうげん	もう終わりや
23:41	ゆうげん	やっとやー
23:41	ゆうげん	しかし引っ越したら地獄の開封作業と
23:41	ゆうげん	レンタルスペースへの運搬
23:42	あすか 11/19 8/11	"レンタルスペースに
運んでもらわれへんのかな"
