1	出会った時くらいは45あったと思うんよなぁ
23:20	あすか 11/19 8/11	？
23:21	あすか 11/19 8/11	23:20だね
23:24	ゆうげん	ママねむないの?
23:24	あすか 11/19 8/11	うん、まだ眠くない
23:26	ゆうげん	俺は眠なってきたよ
23:26	あすか 11/19 8/11	お風呂入った？
23:27	ゆうげん	お風呂まだや
23:27	ゆうげん	あー
23:27	ゆうげん	めんど
23:27	あすか 11/19 8/11	お風呂まだか🥺
23:27	ゆうげん	色々まだ
23:27	あすか 11/19 8/11	いろいろ？
23:27	ゆうげん	歯もまだ
23:27	ゆうげん	洗濯取り入れもまだ
23:28	あすか 11/19 8/11	なるほどなるほど。。
23:28	あすか 11/19 8/11	眠い時にその状態いやよね
23:28	ゆうげん	はぁ
23:29	ゆうげん	一人暮らしはこれが嫌ね
23:29	あすか 11/19 8/11	1人やと余計色々やる気なくすもんね
23:33	ゆうげん	ねむ
23:35	あすか 11/19 8/11	お風呂入った方がいいと思うけど…まぁ無理はせず

2022/02/04(金)
08:41	あすか 11/19 8/11	ゆー君もうすぐお仕事やけど
08:41	あすか 11/19 8/11	起きてる？
08:43	あすか 11/19 8/11	☎ 不在着信
08:44	ゆうげん	おきました
08:44	ゆうげん	あっぶね
08:44	あすか 11/19 8/11	よかった
08:44	あすか 11/19 8/11	おはよ
08:45	ゆうげん	あぶねー
08:47	あすか 11/19 8/11	間に合った？
08:48	ゆうげん	まにあった
08:48	あすか 11/19 8/11	よかったです
08:48	ゆうげん	44分にパソコン立ち上げた
08:48	ゆうげん	[スタンプ]
08:51	あすか 11/19 8/11	ギリギリセーフ
09:10	ゆうげん	[スタンプ]
09:10	ゆうげん	ありがとうね
09:10	ゆうげん	ママのおかげ
09:21	あすか 11/19 8/11	ちょっと前まで朝の鬼電とか嫌がられてそうやったから
09:21	あすか 11/19 8/11	今日も起こすか迷った
09:21	あすか 11/19 8/11	笑
09:21	ゆうげん	いや
09:21	ゆうげん	朝のはありがたい
09:22	ゆうげん	パパ朝激弱ちゃんやから
09:22	あすか 11/19 8/11	LINEも普通の電話も会社の携帯も…とかしてたけど
09:22	あすか 11/19 8/11	"ありがとうね
ママのおかげ"
09:23	あすか 11/19 8/11	なんて
09:23	あすか 11/19 8/11	聞けると思ってなかった
09:23	ゆうげん	今日は本当に助かったから
09:23	ゆうげん	[スタンプ]
09:23	あすか 11/19 8/11	今日は…か（笑）
09:24	あすか 11/19 8/11	まぁよかった今日だけでも役に立てて
09:24	ゆうげん	いつも!
09:24	あすか 11/19 8/11	[スタンプ]
09:24	あすか 11/19 8/11	[写真]
09:24	ゆうげん	鼻が完治するまではまじで朝辛いからな
09:24	ゆうげん	こうじ
09:25	あすか 11/19 8/11	これからも起きてなさそうかなって思った時は声かけるね
09:25	あすか 11/19 8/11	[写真]
09:26	ゆうげん	35-40くらいに鬼電助かる
09:26	ゆうげん	ナギもちゃんと怖がるねんな
09:27	あすか 11/19 8/11	"テレワークの時は
8:35〜40だね"
09:27	あすか 11/19 8/11	めっちゃこわがる
09:30	あすか 11/19 8/11	[動画]
09:31	ゆうげん	なんかしゅーる
11:05	あすか 11/19 8/11	[動画]
11:05	あすか 11/19 8/11	おんぶ
11:05	あすか 11/19 8/11	が言えない梛人
11:05	あすか 11/19 8/11	まんぼ　まんも
11:05	ゆうげん	かわい
11:05	ゆうげん	お
11:05	ゆうげん	が難しいのか
11:05	あすか 11/19 8/11	なんやろね（笑）
11:09	ゆうげん	まんもかわい
11:17	あすか 11/19 8/11	"おんぶって言おうとしてるの
わかるからかわいい（笑）"
11:42	ゆうげん	ほんま
11:42	ゆうげん	1年で
11:42	ゆうげん	こんなに変わるねんな
11:42	ゆうげん	人生で1番成長する時期やな
12:00	あすか 11/19 8/11	そうだね
12:00	あすか 11/19 8/11	"0〜2歳の乳児期はほんとに
成長著しい"
12:02	ゆうげん	なぎちゃん
12:02	ゆうげん	[スタンプ]
12:03	あすか 11/19 8/11	"3歳からの成長もみてて
楽しいというかすごいけどね"
12:03	あすか 11/19 8/11	[スタンプ]
12:04	あすか 11/19 8/11	[写真]
12:04	あすか 11/19 8/11	[写真]
12:04	あすか 11/19 8/11	"今日のお昼ご飯
半分ほど食べてごちそうさま"
12:04	ゆうげん	上の何?
12:04	ゆうげん	バチバチに納豆や
12:04	あすか 11/19 8/11	水餃子に味噌風味の餡かけた
12:05	あすか 11/19 8/11	納豆ごはん普通に食べる梛ちゃん
12:05	ゆうげん	もう餃子くってんか
12:05	ゆうげん	すご
12:05	ゆうげん	納豆はまじでスーパーフードやから
12:05	ゆうげん	いっぱい食べよ
12:05	あすか 11/19 8/11	餃子の中身はいつもの豆腐と鶏ひき肉と豆腐混ぜたやつ
12:06	あすか 11/19 8/11	納豆昨日の節分ご飯に使うために買って、まだ残ってたから今日も納豆
13:15	あすか 11/19 8/11	すっぴん餃子って知ってる？
13:40	ゆうげん	やば
13:40	ゆうげん	昼寝しすぎた
13:41	ゆうげん	はつみみ
13:43	ゆうげん	[スタンプ]
14:48	あすか 11/19 8/11	寝てたのね
14:48	あすか 11/19 8/11	おいしいんかな、すっぴん餃子
14:48	あすか 11/19 8/11	印鑑証明よろしくお願いします
14:48	あすか 11/19 8/11	[スタンプ]
14:48	ゆうげん	[スタンプ]
14:50	あすか 11/19 8/11	もっかいってなんや
14:51	あすか 11/19 8/11	適当にスタンプ選んだやろ
14:51	あすか 11/19 8/11	[スタンプ]
14:51	ゆうげん	チューのスタンプかと思った
14:51	あすか 11/19 8/11	どれ？？
14:51	ゆうげん	いつもありがとう
14:51	あすか 11/19 8/11	[スタンプ]
14:52	ゆうげん	[スタンプ]
14:53	あすか 11/19 8/11	"でもいつもありがとうって
めっちゃ大きい文字で書いてるのに"
14:53	あすか 11/19 8/11	間違えるだなんて
14:53	ゆうげん	[スタンプ]
14:54	あすか 11/19 8/11	梛爆睡中
14:54	あすか 11/19 8/11	また夜寝るの遅なりそ
15:07	ゆうげん	最近お昼よく寝るね
15:14	ゆうげん	[写真]
15:15	ゆうげん	ふぇ!?
15:16	あすか 11/19 8/11	起きておやつタイムスタート
15:16	ゆうげん	もえみに靴プレゼントしたんやけど思わぬ報告
15:16	あすか 11/19 8/11	"お相手はあの方やね？
いつもインスタに登場する"
15:17	ゆうげん	誰や
15:17	あすか 11/19 8/11	パパお金持ちだね
15:17	ゆうげん	え
15:17	ゆうげん	玉の輿
15:17	あすか 11/19 8/11	私はきょうだいにプレゼントなんて、、笑
15:17	あすか 11/19 8/11	いや、ちゃうわ
15:17	ゆうげん	"あ
俺ね"
15:17	ゆうげん	車買ってもらおうと思ったわ
15:17	ゆうげん	相手のパパに
15:18	あすか 11/19 8/11	"専業主婦ってやっぱ肩身狭い🙃
でも色んなこと考えると
外に働きに出るのは今じゃない"
15:18	あすか 11/19 8/11	メルカリがんばろ、、
15:19	ゆうげん	まあママは今はまだローンも払ってないし
15:19	ゆうげん	俺がおるから大丈夫
15:19	ゆうげん	ローン始まったらちょっと頑張ってもらうかもしれんけど
15:19	あすか 11/19 8/11	もえみちゃん結婚するのね
15:19	あすか 11/19 8/11	おめでとうやね
15:20	あすか 11/19 8/11	働きに出るタイミングクソ悩む
15:21	あすか 11/19 8/11	そりゃパパがいるのは私にとってもナギにとってもほんとにめちゃめちゃ大きいこと
15:21	あすか 11/19 8/11	でも自由に使えるお金はないからね、へそくり持ちたいw
15:22	ゆうげん	UFJ一応は自由に使えるお金やん
15:22	あすか 11/19 8/11	今はちまちま頑張るわ🙄
15:22	あすか 11/19 8/11	あれは基本的に貯金
15:22	ゆうげん	毎月5000-10000好きに使ったらええのに
15:22	あすか 11/19 8/11	好きに使っていいお金じゃない
15:23	あすか 11/19 8/11	ううん、ちまちま頑張る
15:23	あすか 11/19 8/11	貯金しなきゃ
15:23	ゆうげん	"ものは送ったるけど
こう
髪の毛とか
マッサージとか
食事とか

体験に使うお金は別にいいと思う"
15:23	ゆうげん	若いうちにしかできない使い方あるし
15:23	ゆうげん	その分俺が我慢するから
15:23	ゆうげん	ママはもう少し使いや
15:23	あすか 11/19 8/11	"髪の毛とまつげは
定期的に行かせてもらってる
からそれだけで幸せだと
思わんとな"
15:24	あすか 11/19 8/11	あとは自分でちまちま💪🏼
15:24	ゆうげん	カニ食ったり寿司食ったりしたらいいのに
15:24	あすか 11/19 8/11	それはパパとじゃないと意味無い
15:24	あすか 11/19 8/11	おいしさ半減以上
15:24	ゆうげん	んならアイス
15:25	ゆうげん	過度な節約はむしろ害やから
15:25	あすか 11/19 8/11	アイスはたまに食べてる
15:25	ゆうげん	適度に使わな
15:26	あすか 11/19 8/11	自分にというより
15:26	あすか 11/19 8/11	"バレンタインとか誕生日とか
不意にいつもありがとうとか"
15:27	あすか 11/19 8/11	"周りにまで節約やから😂
働いてた時やってた分
今は申し訳ないねぇってなる（笑）"
15:27	あすか 11/19 8/11	"みんなへのバレンタインでメルペイ3000~4000円とんだけど
いつももっといいのあげてる
から😂"
15:28	ゆうげん	バレンタインいつやっけ
15:28	あすか 11/19 8/11	"昨年あたりからごめんなさいねって思ってる😂
だから自分でちまちまがんばるのよ💪🏼"
15:28	あすか 11/19 8/11	2/14
15:28	ゆうげん	ふむ
15:29	あすか 11/19 8/11	バレンタインパパに気持ち込めて手作りしたいのにそれも不可能やからいいものあげたい！て思うけど今年はパパにまで節約🍫
15:29	ゆうげん	パパ別に大丈夫やのに
15:29	あすか 11/19 8/11	専業主婦って何もしてないわけじゃないのに無給なのがもどかしくなるときある🥴
15:29	ゆうげん	来年目の前で作ってもらうから
15:29	あすか 11/19 8/11	パパは私の自己満
15:30	あすか 11/19 8/11	好きな人やから私の
15:30	あすか 11/19 8/11	大本命に何もしないなんて
15:30	あすか 11/19 8/11	🙅🏼‍♀️
15:30	ゆうげん	むぅ
15:31	あすか 11/19 8/11	なんや、むぅて
15:31	あすか 11/19 8/11	[スタンプ]
15:31	あすか 11/19 8/11	"もえみちゃんに
おめでとう言いたすぎるけど
まだ言わんとこ"
15:31	あすか 11/19 8/11	てかもっと仲良くなりたい
15:32	ゆうげん	来年からアメリカで暮らすって
15:32	ゆうげん	今年は沖縄やってから
15:32	ゆうげん	やって
15:32	ゆうげん	てえへんだ
15:32	あすか 11/19 8/11	沖縄からのアメリカ
15:32	あすか 11/19 8/11	やば
15:32	あすか 11/19 8/11	尊敬
15:33	あすか 11/19 8/11	むぅてなにむぅて
15:33	ゆうげん	カリフォルニアやって
15:33	ゆうげん	むぅる貝
15:33	あすか 11/19 8/11	そかそか、ほんと尊敬
15:33	あすか 11/19 8/11	もういい
15:34	ゆうげん	[スタンプ]
15:34	あすか 11/19 8/11	てれてれって
15:34	あすか 11/19 8/11	照れるとこちゃう
15:35	ゆうげん	女子高生の好きなバッグブランドってなんじゃらほい
15:35	あすか 11/19 8/11	そんなん私が知るわけ
15:35	ゆうげん	"あやみちゃん

一応来年度高校生やし"
15:35	あすか 11/19 8/11	私そんなん詳しくない
15:35	ゆうげん	俺JKにはなったことないからな
15:36	あすか 11/19 8/11	もう25やし私もJK！みたいなタイプちゃうし
15:36	あすか 11/19 8/11	ブランドなんてわかんない
15:36	ゆうげん	あ
15:36	ゆうげん	じゃあJKだったとき
15:36	ゆうげん	"財布
バッグ
靴"
15:36	ゆうげん	どれが嬉しい?
15:37	あすか 11/19 8/11	その時そういうの別に興味なかったからなぁァ私
15:37	あすか 11/19 8/11	どやろね
15:37	ゆうげん	"サマンサ
コーチ
辺りかな"
15:37	ゆうげん	上すぎてもあれやろうし
15:41	あすか 11/19 8/11	詳しい人に相談してください
15:41	ゆうげん	はい..
15:42	あすか 11/19 8/11	コーチとか知らん私
15:42	あすか 11/19 8/11	詳しい人おるんかよw
15:43	ゆうげん	"いや多分幅広さで言ったら俺がいちばん詳しい

ハイブランド付近はるかいが詳しいけど、Jkにそれはまだ早い"
15:43	あすか 11/19 8/11	そだね
15:43	あすか 11/19 8/11	まぁそんなブランド物なんてもらえたら何でも嬉しいんじゃない？
15:44	あすか 11/19 8/11	"あやみちゃんは純粋そうやし
プレゼントなんでも喜びそう"
15:44	ゆうげん	まあ多分全然わからんやろうしな
15:45	あすか 11/19 8/11	私みたいに、これ好みちゃうし勝手に買ってくれなくていいよとか思わんやろうし
15:45	あすか 11/19 8/11	なんでも喜んでくれるよきっと
15:45	ゆうげん	ままそんなこと思うんか
15:45	ゆうげん	こわ
15:46	ゆうげん	ママもこだわりあるから俺がママにあげるのは大体好み似合ってると思う
15:48	あすか 11/19 8/11	いや、なんやろ、好みでも、今いらないとかそれよりこっちとかやっぱあるよね
15:49	あすか 11/19 8/11	付き合ってた時なら喜べたけど
15:49	ゆうげん	まあ確かにね
15:50	あすか 11/19 8/11	今はなんか、それなら普段何気ないことに使えるように専業主婦を職業とみなして5000円とかお給料くださいとか少しでも貯金しようぜとか思っちゃう
15:50	あすか 11/19 8/11	母になるって可愛げなくなって嫌ねぇぇ
15:50	あすか 11/19 8/11	でもこれがリアルな私の気持ち
15:51	ゆうげん	夢がねぇ
15:51	ゆうげん	俺が一緒にいたらもう少し軽い気持ちで贅沢させてあげるのにな
15:51	あすか 11/19 8/11	貯金してればパパとおでかけできるようになったり家族でおでかけとかごはんできるようになった時ストレスなくできるかもやし
15:52	あすか 11/19 8/11	今は、、な
15:52	あすか 11/19 8/11	ナギおやつ終わって暇してるから相手するわ
15:52	あすか 11/19 8/11	というか
15:52	ゆうげん	はいはーい
15:52	ゆうげん	ん?
15:52	あすか 11/19 8/11	オムツあと2枚やから
15:52	あすか 11/19 8/11	買いに行ってくる
15:52	ゆうげん	あー
15:52	ゆうげん	あまぞったらいいのに
15:53	あすか 11/19 8/11	あと2まいはきびしい
15:53	ゆうげん	俺のアカウント持ってるやろうに
15:53	あすか 11/19 8/11	IDつかわせてください
15:53	あすか 11/19 8/11	おむつ
15:53	ゆうげん	むしろID使って欲しい
15:53	ゆうげん	ポイント溜まるから
15:53	あすか 11/19 8/11	あと
15:54	あすか 11/19 8/11	鼻セレブ
15:54	あすか 11/19 8/11	ティッシュも買いたいなぎ
15:54	ゆうげん	いいよいいよ
15:54	ゆうげん	じゃんじゃん買って
15:54	ゆうげん	なぎちゃんのはじゃんじゃん買って
15:54	あすか 11/19 8/11	あと、なぎ寝たあとの作業タイムのお供の飲み物とスイーツ買ってもいいですか
