1	ハイツみたいなんで
20:13	ゆうげん	ちょっと待ってな
20:13	あすか 11/19 8/11	[写真]
20:13	あすか 11/19 8/11	[写真]
20:14	あすか 11/19 8/11	今日のハロウィンのあんまりiPhoneで撮れてない🥺
20:15	あすか 11/19 8/11	[写真]
20:15	あすか 11/19 8/11	中に服着る前やばいww
20:26	ゆうげん	妖精さんや
20:27	ゆうげん	写真取り込んだけど
20:27	ゆうげん	どう送ったらいい?
20:33	ゆうげん	[写真]
20:33	ゆうげん	[写真]
20:33	ゆうげん	[写真]
20:33	ゆうげん	[写真]
20:33	ゆうげん	[写真]
20:33	ゆうげん	[写真]
20:33	ゆうげん	[写真]
20:33	ゆうげん	[写真]
20:33	ゆうげん	[写真]
20:33	ゆうげん	[写真]
20:33	ゆうげん	[写真]
20:33	ゆうげん	[写真]
20:40	ゆうげん	とりあえず
20:55	あすか 11/19 8/11	"ありがとう！！！
かわいいな👶🏼🎃"
20:55	あすか 11/19 8/11	お風呂上がったよ〜
20:55	あすか 11/19 8/11	なぎ寝かします！
20:55	あすか 11/19 8/11	ゆーくんはバス乗ってるんかな？もう
20:55	ゆうげん	もうのるよー
21:02	あすか 11/19 8/11	そかそか！
21:02	あすか 11/19 8/11	少しでもゆっくり寝れたらいいね
21:02	あすか 11/19 8/11	行きも帰りも長旅ありがとう
21:04	ゆうげん	いえいえ
21:04	ゆうげん	また来週も
21:05	ゆうげん	頑張ろう
21:15	ゆうげん	のったで
21:15	ゆうげん	ビビるくらい
21:15	ゆうげん	席が倒れた状態
21:15	ゆうげん	これ大変
21:37	あすか 11/19 8/11	なぎ寝たよ
21:38	あすか 11/19 8/11	うん、何かと忙しくなるけど
21:38	あすか 11/19 8/11	私も頑張るね
21:38	あすか 11/19 8/11	ありゃ、、大丈夫？？

2021/11/01(月)
00:01	ゆうげん	即寝できたわ
00:09	ゆうげん	謎いるみ
00:09	ゆうげん	[写真]
00:10	あすか 11/19 8/11	イルミネーション
00:10	あすか 11/19 8/11	いいな〜かわい
00:10	ゆうげん	土山サービスエリア
00:10	あすか 11/19 8/11	私も寝てた
00:11	ゆうげん	"SA家族で行くのいいよね

寝ててええのに"
00:12	あすか 11/19 8/11	ナギのご飯しようと思ってたけどお腹痛くて断念しようかなぁて悩んでるうちに寝ちゃってた
00:13	あすか 11/19 8/11	たまたま目あいたのよ
00:13	あすか 11/19 8/11	そうわね、SAもいいよね
00:13	ゆうげん	なるほどね
00:13	ゆうげん	そうわね
00:13	ゆうげん	初めて聞いた
00:13	あすか 11/19 8/11	打ち間違い！
00:14	あすか 11/19 8/11	笑
00:14	ゆうげん	まあまた
00:14	ゆうげん	即寝するわ
00:14	ゆうげん	走り出したら
00:14	ゆうげん	寝れたらちょろい
00:15	あすか 11/19 8/11	ゆっくり…とはいかんかもだけど
00:15	あすか 11/19 8/11	少しでも寝れてるみたいでよかった
00:15	ゆうげん	適応力MAXくんやから
00:16	あすか 11/19 8/11	[スタンプ]
00:17	ゆうげん	ほなまた寝ますわ
00:17	ゆうげん	あすかも無理せずな
00:17	あすか 11/19 8/11	うん、ありがとね
00:24	ゆうげん	ちゅ
00:24	ゆうげん	大好きだよ
05:56	ゆうげん	着いたで
06:12	ゆうげん	電車乗ったで
06:30	あすか 11/19 8/11	おはよ
06:30	ゆうげん	はよー
06:30	ゆうげん	今新宿線
06:30	あすか 11/19 8/11	大好きよ、ゆーくん
06:30	ゆうげん	あとちょい
06:30	あすか 11/19 8/11	お疲れ様
06:30	ゆうげん	いえあ
06:30	ゆうげん	mee too
06:30	あすか 11/19 8/11	ちょっとは寝れた？
06:30	ゆうげん	ほぼ寝てた
06:31	あすか 11/19 8/11	"テレワークやけどお仕事
しんどいね🥺"
06:31	ゆうげん	大変な席倒れが睡眠にはよかった
06:31	あすか 11/19 8/11	無理せずね
06:31	あすか 11/19 8/11	なるほど、それはよかった！
06:31	ゆうげん	もちもちの木
06:40	ゆうげん	身体節々いたい
06:40	ゆうげん	次は乗るなら少しグレード上げよ
07:44	あすか 11/19 8/11	もちもちの木ってさ
07:45	あすか 11/19 8/11	国語の教科書に乗ってる物語になかった？笑
07:45	ゆうげん	乗ってるで
07:45	ゆうげん	家にも着いてるで
07:45	あすか 11/19 8/11	"あらま、、
そうやね、少しでもゆっくりできるのがいいよね"
07:45	あすか 11/19 8/11	おかえり
07:45	あすか 11/19 8/11	"お疲れ様です！
ありがとうね"
07:46	あすか 11/19 8/11	"今日もお仕事やけど、、
ほんと無理せず"
07:46	ゆうげん	頑張るで
07:46	ゆうげん	途中寝るかもやけど
07:47	あすか 11/19 8/11	そうやね、仮眠とりつつね
07:47	あすか 11/19 8/11	私も今日は多分役所に行ってくるよ
07:48	あすか 11/19 8/11	ナギが朝から何出してもあれいらんこれいらんでグズグズマンやったからもう既に疲れたけど（笑）がんばるーー！
09:19	ゆうげん	がんばろ
09:19	ゆうげん	またお電話しよ
10:01	あすか 11/19 8/11	うん、がんばる！
10:01	あすか 11/19 8/11	"とりあえず今あーりに
ついてきてもらって
市役所きてるよ"
10:02	ゆうげん	いつもありがたいことや
10:15	あすか 11/19 8/11	ほんまにね！
10:49	ゆうげん	なんかお返ししなね
11:20	ゆうげん	とりあえず今日の大事な仕事終わった
11:20	ゆうげん	発表
11:42	あすか 11/19 8/11	そだね
11:43	あすか 11/19 8/11	今日なんか発表あったの？
11:43	ゆうげん	作ったロボの批評会
11:44	ゆうげん	緊張した
11:50	あすか 11/19 8/11	そういうの緊張するイメージない！
11:50	あすか 11/19 8/11	どうだった？
11:50	ゆうげん	全然頭に入ってなかったから
11:50	ゆうげん	緊張した
11:51	ゆうげん	何とか乗り切った
11:51	あすか 11/19 8/11	大丈夫やったん？
11:51	ゆうげん	いーえす
11:51	あすか 11/19 8/11	"私はとりあえず
帰ってきてなぎ寝かせたとこ"
11:51	あすか 11/19 8/11	大丈夫やったならよかったけど
11:51	あすか 11/19 8/11	お疲れ様〜
11:51	ゆうげん	ママもお疲れ様
11:51	ゆうげん	俺は今週中に荷物まとめるで
11:52	あすか 11/19 8/11	"児童手当は、やっぱりこっちに
移す必要今はない感じで
ゆーくんが今までのように
受け取ってくれたらって
ことだったのでよろしくです"
11:53	あすか 11/19 8/11	これが離婚とかなら児童手当とかの手続きも必要やったみたい
11:53	ゆうげん	なるほどね
11:53	ゆうげん	ありがとう
11:54	あすか 11/19 8/11	"いえす！だからとりあえず
住所移してこっちで使える
医療証もらって
あとは予防接種とかの
話も聞いてきたから"
11:54	あすか 11/19 8/11	ひとまずおっけ！
12:07	ゆうげん	お疲れ様
12:07	ゆうげん	お昼寝します
12:12	あすか 11/19 8/11	お昼寝するのね
12:13	あすか 11/19 8/11	何時に起こしてとかない？大丈夫？起きれる？
12:13	ゆうげん	いけるいける
12:13	あすか 11/19 8/11	おやすみ〜
13:41	ゆうげん	寝坊したわ
13:41	ゆうげん	なんもなかったけど
13:41	ゆうげん	死んだように寝てた
14:19	ゆうげん	振込先教えてや
14:19	ゆうげん	残ったお金振り込む
15:07	あすか 11/19 8/11	お疲れ様
15:08	あすか 11/19 8/11	"昨日までゆーくんがいたから
久々1人で買い物連れていったらめっちゃ疲れたw"
15:08	あすか 11/19 8/11	今までのとこで大丈夫よ？
15:08	あすか 11/19 8/11	あのー、貯金の口座
15:08	ゆうげん	後でみてみる
15:17	あすか 11/19 8/11	残ったお金って言ってるけど
15:17	あすか 11/19 8/11	ゆーくん
15:17	あすか 11/19 8/11	大丈夫なん？
15:17	ゆうげん	"4万残ってるよ
大丈夫よ"
15:17	あすか 11/19 8/11	4万振り込んでくれるってことかな？
15:18	ゆうげん	せやで
15:18	ゆうげん	頑張ったで
15:18	あすか 11/19 8/11	ゆーくんはID？とかでお金払うの？
15:18	ゆうげん	俺はメルぺイもあるし
15:18	ゆうげん	でえじょうぶ
15:18	あすか 11/19 8/11	そかそか
15:18	あすか 11/19 8/11	ありがとね
15:19	あすか 11/19 8/11	[スタンプ]
15:19	あすか 11/19 8/11	[スタンプ]
15:19	あすか 11/19 8/11	私も頑張るね
15:20	ゆうげん	次の独身部屋では
15:20	ゆうげん	またインスタ再開させるしな
15:20	ゆうげん	頑張るで
15:47	あすか 11/19 8/11	そかそか
15:47	あすか 11/19 8/11	無理しないでね〜
15:50	ゆうげん	そっちに送る
15:50	ゆうげん	引越し費用
15:50	ゆうげん	パパンにお願いできないかなぁと
15:50	ゆうげん	ふと
15:50	ゆうげん	思っちゃいました
15:51	ゆうげん	近所なら俺自分で車借りて
15:51	ゆうげん	自分のものは運ぶんやけど
15:51	ゆうげん	ナギとママのだけ
15:51	ゆうげん	いくつか送らないと
15:51	ゆうげん	多分そんな料金行かへんけど
16:21	あすか 11/19 8/11	パパン？
16:21	ゆうげん	あすかのパパん
16:21	あすか 11/19 8/11	ゆーくん自分のものは自分で運ぶの？？
16:22	ゆうげん	"近場なら車で15分とかだから
冷蔵庫とか大きいの以外は"
16:22	ゆうげん	自分で運べる
16:22	あすか 11/19 8/11	でもどっちみち引越し業者には頼むんよね？？？
16:22	あすか 11/19 8/11	私らのどれくらいなるやろね
16:22	あすか 11/19 8/11	結構多い気がする
16:23	あすか 11/19 8/11	ナギのおもちゃとかもあるもんね
16:23	ゆうげん	"ただ東京行きってなると2つの業者に頼まなあかん

ままなぎそんなに多ないと思う
ダンボール10-15と滑りだいとかちょっと大きいの"
16:24	ゆうげん	"俺は服と冷蔵庫と小さめの家電系
冷蔵庫以外は全部車で運べるから冷蔵庫だけとかを安くはこんじまったらいい"
16:25	ゆうげん	時期も全然引越しシーズンちゃうから安くなると思う
16:25	あすか 11/19 8/11	冷蔵庫だけぎょうしゃにいうの？
16:26	あすか 11/19 8/11	そんな荷物パパひとりで車で運ぶん？最近運転してないのにこわ、、
16:29	あすか 11/19 8/11	"貯金がなくなったら
この先大変やからってゆって
手付金借りてるから、、
これ以上お金が関すること
お願いするのはちょっと
私が気引けるかなぁ、、
いつか返すって言ってお願い
するのも、また借金増える
だけやしね🥺
貯金から出そう？
いくらくらいになるか
検討着いてないけど、、"
16:31	ゆうげん	"引越し重ねるのが中々なぁ
まあでもしゃあない
この引越しで10万以下に押えたい
部屋の修繕費とかも全部込みで"
16:32	ゆうげん	何とかしてでも
16:40	あすか 11/19 8/11	引越し業者色々みてみるね
16:54	ゆうげん	ありがよ
16:54	ゆうげん	と
18:21	あすか 11/19 8/11	"また晩ごはん考えるの
憂鬱じゃァァ（笑）"
18:21	あすか 11/19 8/11	充電やべぇ
18:22	あすか 11/19 8/11	パパ今日よる早めに寝るかなぁ
18:22	ゆうげん	大丈夫か?
18:22	ゆうげん	鼻がな
18:22	ゆうげん	ジュルジュル
18:22	ゆうげん	なぎのうつったかな
18:22	あすか 11/19 8/11	大丈夫？
18:22	あすか 11/19 8/11	早めに風邪薬のんどきね？
18:22	あすか 11/19 8/11	副鼻腔炎ってうつるの？
18:23	ゆうげん	風邪薬どっかあったっけな
18:23	ゆうげん	まあ元々副鼻腔炎やからな
18:23	ゆうげん	ハウスダストとかかな
18:23	あすか 11/19 8/11	それも有り得る
18:23	あすか 11/19 8/11	うちやばそう
18:23	あすか 11/19 8/11	ハウスダスト
18:25	ゆうげん	なぎも
18:25	ゆうげん	そこが心配
19:59	あすか 11/19 8/11	"アレルギーとか鼻炎とか
無縁の私も鼻むずむずしたり
くしゃみ出たりする時
あるもんね（笑）"
19:59	ゆうげん	だから綺麗に欲しいねんなぁ
20:02	あすか 11/19 8/11	[写真]
20:02	あすか 11/19 8/11	なんか既読ついてない（笑）
20:03	あすか 11/19 8/11	ゆーくん鼻大丈夫？ごめんね
20:03	ゆうげん	でえじょうぶ
20:05	あすか 11/19 8/11	今日早く寝る？
20:05	ゆうげん	できる限り早く寝ようとは思う
20:05	ゆうげん	まあでも荷物まとめたいし
20:05	ゆうげん	24:00前後かな
21:04	あすか 11/19 8/11	そかそか
21:04	あすか 11/19 8/11	なぎ寝たら少しだけ電話いい？
21:04	ゆうげん	22:00くらいでいい?
21:05	あすか 11/19 8/11	うん、大丈夫
21:09	ゆうげん	ありがとう
21:21	あすか 11/19 8/11	ううん
21:21	あすか 11/19 8/11	こちらこそ、時間作ろうとしてくれてありがと
22:03	あすか 11/19 8/11	どうかな？大丈夫そ？
22:04	ゆうげん	ちょいまちー
22:04	あすか 11/19 8/11	はーい
22:33	ゆうげん	起きてる?
23:28	あすか 11/19 8/11	ごめん寝てた、、、
23:28	あすか 11/19 8/11	起きてる？

2021/11/02(火)
00:10	ゆうげん	☎ 通話時間 41:41
00:11	あすか 11/19 8/11	お誕生日おめでとう
00:11	あすか 11/19 8/11	大好きだよ
00:11	ゆうげん	いえい
00:11	ゆうげん	29さいパパもよろしくね
00:11	あすか 11/19 8/11	1番におめでとうって言いたかったから
00:12	あすか 11/19 8/11	電話したかったの
00:12	ゆうげん	ありがとう
00:12	あすか 11/19 8/11	出来て良かった
00:12	ゆうげん	"1番やし
オンリーワンやで"
00:12	あすか 11/19 8/11	こちらこそよろしくね
00:12	ゆうげん	次はママやね
00:12	あすか 11/19 8/11	25..
